activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,129336,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2nccc(N(CC#N)c3cc(Cl)ccc3Cl)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '12.63', 'le': '0.25', 'lle': '1.66', 'sei': '6.31'}",CHEMBL430507,,CHEMBL430507,6.16,False,http://www.openphacts.org/units/Nanomolar,187103,=,1,True,=,,IC50,nM,,700.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,0.7
,129338,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '15.22', 'le': '0.30', 'lle': '2.38', 'sei': '7.63'}",CHEMBL100391,,CHEMBL100391,6.30,False,http://www.openphacts.org/units/Nanomolar,187112,=,1,True,=,,IC50,nM,,500.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,0.5
,129340,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1n[nH]c2nc(-c3cccc(O)c3)ccc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,"{'bei': '24.49', 'le': '0.45', 'lle': '4.53', 'sei': '7.93'}",CHEMBL408019,,CHEMBL408019,7.21,False,http://www.openphacts.org/units/Nanomolar,194021,=,1,True,=,,IC50,nM,,62.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,62.0
,130730,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3Cl)ncn2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '9.72', 'le': '0.19', 'lle': '0.10', 'sei': '4.87'}",CHEMBL99647,,CHEMBL99647,4.02,True,http://www.openphacts.org/units/Nanomolar,187120,=,1,True,=,,IC50,nM,,95000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,95.0
,130732,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1n[nH]c2cc(-c3ccoc3)ccc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,,CHEMBL260243,,CHEMBL260243,,True,http://www.openphacts.org/units/Nanomolar,194008,>,1,True,>,,IC50,nM,,1000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,1000.0
,131161,[],CHEMBL661130,Inhibition of Cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,,,CHEMBL1133758,J. Med. Chem.,2000,"{'bei': '19.85', 'le': '0.37', 'lle': '4.54', 'sei': '6.74'}",CHEMBL280074,OLOMOUCINE,CHEMBL280074,5.92,False,http://www.openphacts.org/units/Nanomolar,150672,=,1,True,=,,IC50,nM,,1200.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,1.2
,131958,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '12.62', 'le': '0.25', 'lle': '1.30', 'sei': '6.33'}",CHEMBL101679,,CHEMBL101679,5.22,False,http://www.openphacts.org/units/Nanomolar,187125,=,1,True,=,,IC50,nM,,6000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,6.0
,131960,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,C#CCN(c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1)c1cc(Cl)ccc1Cl,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '11.72', 'le': '0.24', 'lle': '1.10', 'sei': '7.73'}",CHEMBL322019,,CHEMBL322019,5.70,False,http://www.openphacts.org/units/Nanomolar,187102,=,1,True,=,,IC50,nM,,2000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,2.0
,131962,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1[nH]nc2cc(-c3ccc(F)c(F)c3)ccc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,,CHEMBL103112,,CHEMBL103112,,False,http://www.openphacts.org/units/Nanomolar,194027,>,1,True,>,,IC50,nM,,1000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,1000.0
,131964,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1[nH]nc2cc(-c3cccc(F)c3F)ccc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,,CHEMBL105213,,CHEMBL105213,,False,http://www.openphacts.org/units/Nanomolar,194026,>,1,True,>,,IC50,nM,,1000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,1000.0
,133212,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,,CHEMBL102136,,CHEMBL102136,,False,http://www.openphacts.org/units/Nanomolar,187099,>,1,True,>,,IC50,nM,,100000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,100.0
,133214,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cl)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '12.39', 'le': '0.24', 'lle': '1.07', 'sei': '6.42'}",CHEMBL99948,,CHEMBL99948,5.30,False,http://www.openphacts.org/units/Nanomolar,187109,=,1,True,=,,IC50,nM,,5000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,5.0
,133216,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,,CHEMBL98335,,CHEMBL98335,,False,http://www.openphacts.org/units/Nanomolar,187113,>,1,True,>,,IC50,nM,,10000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,10.0
,133218,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,"{'bei': '22.24', 'le': '0.49', 'lle': '4.86', 'sei': '9.13'}",CHEMBL260417,,CHEMBL260417,8.30,True,http://www.openphacts.org/units/Nanomolar,194034,=,1,True,=,,IC50,nM,,5.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,5.0
,133600,[],CHEMBL661130,Inhibition of Cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnc2c(NCc3ccccc3)nc(NC[C@@H](C)O)nc21,,,CHEMBL1133758,J. Med. Chem.,2000,"{'bei': '19.68', 'le': '0.37', 'lle': '3.89', 'sei': '7.62'}",CHEMBL84436,,CHEMBL84436,6.70,False,http://www.openphacts.org/units/Nanomolar,150667,=,1,True,=,,IC50,nM,,200.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,0.2
,134406,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3F)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '12.97', 'le': '0.24', 'lle': '1.75', 'sei': '6.25'}",CHEMBL101019,,CHEMBL101019,5.16,False,http://www.openphacts.org/units/Nanomolar,187124,=,1,True,=,,IC50,nM,,7000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,7.0
,134408,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3Br)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '11.25', 'le': '0.24', 'lle': '1.12', 'sei': '6.25'}",CHEMBL103633,,CHEMBL103633,5.16,False,http://www.openphacts.org/units/Nanomolar,187126,=,1,True,=,,IC50,nM,,7000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,7.0
,134410,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cccc(Cl)c3)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '12.81', 'le': '0.25', 'lle': '1.38', 'sei': '6.42'}",CHEMBL317629,,CHEMBL317629,5.30,False,http://www.openphacts.org/units/Nanomolar,187093,=,1,True,=,,IC50,nM,,5000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,5.0
,134412,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1n[nH]c2cc(-c3ccc4[nH]ccc4c3)ccc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,,CHEMBL261659,,CHEMBL261659,,True,http://www.openphacts.org/units/Nanomolar,194018,>,1,True,>,,IC50,nM,,1000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,1000.0
,136825,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1Nc1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '11.78', 'le': '0.22', 'lle': '1.55', 'sei': '5.26'}",CHEMBL100664,,CHEMBL100664,4.82,False,http://www.openphacts.org/units/Nanomolar,187092,=,1,True,=,,IC50,nM,,15000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,15.0
,136827,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,,CHEMBL101779,,CHEMBL101779,,False,http://www.openphacts.org/units/Nanomolar,187118,>,1,True,>,,IC50,nM,,100000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,100.0
,138043,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(Br)cc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,,CHEMBL259270,,CHEMBL259270,,True,http://www.openphacts.org/units/Nanomolar,194037,>,1,True,>,,IC50,nM,,1000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,1000.0
,138069,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1n[nH]c2cc(-c3ccc(F)cc3)ccc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,,CHEMBL419903,,CHEMBL419903,,False,http://www.openphacts.org/units/Nanomolar,194024,>,1,True,>,,IC50,nM,,1000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,1000.0
,138071,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1n[nH]c2cc(-c3cccs3)ccc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,"{'bei': '22.82', 'le': '0.44', 'lle': '2.83', 'sei': '11.19'}",CHEMBL318522,,CHEMBL318522,6.47,True,http://www.openphacts.org/units/Nanomolar,194007,=,1,True,=,,IC50,nM,,341.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,341.0
,138073,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CCN(Cc2ccccc2)C1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,,CHEMBL317657,,CHEMBL317657,,True,http://www.openphacts.org/units/Nanomolar,194011,>,1,True,>,,IC50,nM,,1000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,1000.0
,139321,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '11.46', 'le': '0.22', 'lle': '0.82', 'sei': '5.75'}",CHEMBL430854,,CHEMBL430854,4.75,False,http://www.openphacts.org/units/Nanomolar,187094,=,1,True,=,,IC50,nM,,18000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,18.0
,139323,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(F)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '13.85', 'le': '0.26', 'lle': '1.99', 'sei': '6.90'}",CHEMBL101468,,CHEMBL101468,5.70,False,http://www.openphacts.org/units/Nanomolar,187100,=,1,True,=,,IC50,nM,,2000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,2.0
,139325,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C(F)(F)F)ccc3F)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '12.89', 'le': '0.25', 'lle': '1.58', 'sei': '7.27'}",CHEMBL101810,,CHEMBL101810,6.00,False,http://www.openphacts.org/units/Nanomolar,187108,=,1,True,=,,IC50,nM,,1000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,1.0
,139327,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(C(F)(F)F)ccc3F)ncn2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '9.57', 'le': '0.18', 'lle': '0.04', 'sei': '5.40'}",CHEMBL101557,,CHEMBL101557,4.46,False,http://www.openphacts.org/units/Nanomolar,187104,=,1,True,=,,IC50,nM,,35000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,35.0
,139329,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1[nH]nc2cc(-c3ccccc3F)ccc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,,CHEMBL280221,,CHEMBL280221,,False,http://www.openphacts.org/units/Nanomolar,194029,>,1,True,>,,IC50,nM,,1000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,1000.0
,141555,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '11.78', 'le': '0.22', 'lle': '1.20', 'sei': '5.41'}",CHEMBL102047,,CHEMBL102047,4.47,False,http://www.openphacts.org/units/Nanomolar,187123,=,1,True,=,,IC50,nM,,34000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,34.0
,141557,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,"{'bei': '14.23', 'le': '0.31', 'lle': '2.49', 'sei': '7.90'}",CHEMBL419534,,CHEMBL419534,6.52,False,http://www.openphacts.org/units/Nanomolar,187111,=,1,True,=,,IC50,nM,,300.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,0.3
,141890,[],CHEMBL661130,Inhibition of Cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnc2c(NCc3ccccc3)ncnc21,,,CHEMBL1133758,J. Med. Chem.,2000,"{'bei': '20.00', 'le': '0.37', 'lle': '2.33', 'sei': '9.61'}",CHEMBL85015,,CHEMBL85015,5.35,False,http://www.openphacts.org/units/Nanomolar,150666,=,1,True,=,,IC50,nM,,4500.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,4.5
,141942,[],CHEMBL661130,Inhibition of Cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)n1cnc2c(NC34CC5CC(CC(C5)C3)C4)nc(NCCCO)nc21,,,CHEMBL1133758,J. Med. Chem.,2000,,CHEMBL83719,,CHEMBL83719,,False,http://www.openphacts.org/units/Nanomolar,150671,>,1,True,>,,IC50,nM,,100000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,100.0
,144059,[],CHEMBL660784,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc1,,,CHEMBL1136192,Bioorg. Med. Chem. Lett.,2003,,CHEMBL318461,,CHEMBL318461,,False,http://www.openphacts.org/units/Nanomolar,187098,>,1,True,>,,IC50,nM,,100000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,100.0
,144061,[],CHEMBL661128,Inhibitory concentration against cyclin-dependent kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)ccc12)C1CC1,,,CHEMBL1136207,Bioorg. Med. Chem. Lett.,2003,"{'bei': '26.80', 'le': '0.49', 'lle': '5.21', 'sei': '8.68'}",CHEMBL405145,,CHEMBL405145,7.89,False,http://www.openphacts.org/units/Nanomolar,194035,=,1,True,=,,IC50,nM,,13.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,nM,UO_0000065,,13.0
,219635,[],CHEMBL660781,Inhibition of Cyclin-Dependent Kinase 2,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,,,CHEMBL1148343,J. Med. Chem.,2004,"{'bei': '21.45', 'le': '0.45', 'lle': '5.76', 'sei': '6.62'}",CHEMBL270054,GW280670X,CHEMBL270054,7.52,False,http://www.openphacts.org/units/Nanomolar,221124,=,1,True,=,,IC50,nM,,30.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,0.03
,316958,[],CHEMBL662524,Inhibition of Cyclin-dependent kinase 2 (CDK2) at ATP concentration <Km,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,,,CHEMBL1135889,J. Med. Chem.,2002,,CHEMBL281872,ZD-4190,CHEMBL281872,,False,http://www.openphacts.org/units/Nanomolar,35685,>,1,True,>,,IC50,nM,,10000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,10.0
,328360,[],CHEMBL662525,Inhibition of Cyclin-dependent kinase 2 (CDK2) at ATP concentration <Km,F,,,BAO_0000190,BAO_0000019,assay format,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,,,CHEMBL1135889,J. Med. Chem.,2002,,CHEMBL533849,,CHEMBL24828,,False,http://www.openphacts.org/units/Nanomolar,35684,>,1,True,>,,IC50,nM,,20000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,20.0
,347234,[],CHEMBL660783,In vitro inhibition of Cyclin-dependent kinase 2 was determined.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(N(CC#N)c2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c(Br)c1,,,CHEMBL1136191,Bioorg. Med. Chem. Lett.,2003,"{'bei': '10.80', 'le': '0.23', 'lle': '1.27', 'sei': '5.66'}",CHEMBL421583,,CHEMBL421583,5.52,False,http://www.openphacts.org/units/Nanomolar,186843,=,1,True,=,,IC50,nM,,3000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,3.0
,348501,[],CHEMBL660783,In vitro inhibition of Cyclin-dependent kinase 2 was determined.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccc(F)cc3F)ncn2)cc1,,,CHEMBL1136191,Bioorg. Med. Chem. Lett.,2003,"{'bei': '9.70', 'le': '0.18', 'lle': '0.49', 'sei': '4.88'}",CHEMBL317281,,CHEMBL317281,4.03,False,http://www.openphacts.org/units/Nanomolar,186837,=,1,True,=,,IC50,nM,,93000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,93.0
,349850,[],CHEMBL660783,In vitro inhibition of Cyclin-dependent kinase 2 was determined.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2cc(Nc3ccccc3F)ncn2)cc1,,,CHEMBL1136191,Bioorg. Med. Chem. Lett.,2003,,CHEMBL318485,,CHEMBL318485,,True,http://www.openphacts.org/units/Nanomolar,186840,>,1,True,>,,IC50,nM,,100000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,100.0
,351311,[],CHEMBL660783,In vitro inhibition of Cyclin-dependent kinase 2 was determined.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2cc(N(CC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,,,CHEMBL1136191,Bioorg. Med. Chem. Lett.,2003,"{'bei': '12.31', 'le': '0.25', 'lle': '1.51', 'sei': '6.15'}",CHEMBL101119,,CHEMBL101119,6.00,False,http://www.openphacts.org/units/Nanomolar,186847,=,1,True,=,,IC50,nM,,1000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,1.0
,355669,[],CHEMBL660783,In vitro inhibition of Cyclin-dependent kinase 2 was determined.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2cc(N(CCC#N)c3cc(Cl)ccc3Cl)ncn2)cc1,,,CHEMBL1136191,Bioorg. Med. Chem. Lett.,2003,"{'bei': '10.57', 'le': '0.21', 'lle': '0.42', 'sei': '5.43'}",CHEMBL317378,,CHEMBL317378,5.30,False,http://www.openphacts.org/units/Nanomolar,186846,=,1,True,=,,IC50,nM,,5000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,5.0
,359968,[],CHEMBL660783,In vitro inhibition of Cyclin-dependent kinase 2 was determined.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1Nc1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1,,,CHEMBL1136191,Bioorg. Med. Chem. Lett.,2003,"{'bei': '11.20', 'le': '0.21', 'lle': '0.84', 'sei': '5.34'}",CHEMBL418793,,CHEMBL418793,4.41,False,http://www.openphacts.org/units/Nanomolar,186839,=,1,True,=,,IC50,nM,,39000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,39.0
,359970,[],CHEMBL660783,In vitro inhibition of Cyclin-dependent kinase 2 was determined.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,,,CHEMBL1136191,Bioorg. Med. Chem. Lett.,2003,"{'bei': '10.39', 'le': '0.21', 'lle': '0.09', 'sei': '5.64'}",CHEMBL322640,,CHEMBL322640,4.66,False,http://www.openphacts.org/units/Nanomolar,186850,=,1,True,=,,IC50,nM,,22000.0,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,9606,,,IC50,uM,UO_0000065,,22.0
